id,studentId,branchId,staffId,amount,method,bienLaiId,bienLaiPhoto,createdAt
PMT-00967,hv-874,br-1,u-2,565000,Tiền mặt,BL-2026-003-00967,false,15/03/2026 09:13:10
PMT-00968,hv-875,br-1,u-2,565000,Tiền mặt,BL-2026-003-00968,true,13/03/2026 17:06:38
PMT-00969,hv-876,br-1,u-1,565000,Tiền mặt,BL-2026-003-00969,true,10/03/2026 10:57:40
PMT-00970,hv-877,br-1,u-2,1995000,Chuyển khoản,BL-2026-002-00970,true,20/02/2026 15:03:54
PMT-00971,hv-878,br-1,u-1,365000,Chuyển khoản,BL-2026-002-00971,false,04/02/2026 09:12:23
PMT-00972,hv-879,br-1,u-1,365000,Tiền mặt,BL-2026-002-00972,true,22/02/2026 16:21:21
PMT-00973,hv-880,br-1,u-2,1995000,Chuyển khoản,BL-2026-003-00973,true,12/03/2026 15:17:40
PMT-00974,hv-881,br-1,u-2,1995000,Chuyển khoản,BL-2026-002-00974,true,22/02/2026 15:54:01
PMT-00975,hv-882,br-1,u-1,565000,Tiền mặt,BL-2026-003-00975,true,07/03/2026 13:24:10
PMT-00976,hv-883,br-1,u-1,1995000,Tiền mặt,BL-2026-002-00976,true,17/02/2026 08:55:37
PMT-00977,hv-884,br-1,u-2,1995000,Tiền mặt,BL-2026-002-00977,true,06/02/2026 17:54:38
PMT-00978,hv-885,br-1,u-2,282500,Tiền mặt,BL-2026-002-00978,true,07/02/2026 09:30:23
PMT-00979,hv-885,br-1,u-2,282500,Chuyển khoản,BL-2026-003-00979,true,07/03/2026 09:22:11
PMT-00980,hv-886,br-1,u-2,565000,Chuyển khoản,BL-2026-002-00980,true,20/02/2026 16:26:59
PMT-00981,hv-887,br-1,u-1,1895000,Tiền mặt,BL-2026-002-00981,true,28/02/2026 09:57:15
PMT-00982,hv-888,br-1,u-1,1795000,Chuyển khoản,BL-2026-002-00982,true,07/02/2026 15:51:37
PMT-00983,hv-889,br-2,u-3,282500,Chuyển khoản,BL-2026-003-00983,true,14/03/2026 11:23:09
PMT-00984,hv-889,br-2,u-3,282500,Tiền mặt,BL-2026-004-00984,true,06/04/2026 11:20:47
PMT-00985,hv-890,br-2,u-3,1845000,Tiền mặt,BL-2026-002-00985,true,25/02/2026 16:45:41
PMT-00986,hv-891,br-2,u-3,1995000,Tiền mặt,BL-2026-003-00986,true,20/03/2026 11:45:14
PMT-00987,hv-892,br-2,u-3,997500,Tiền mặt,BL-2026-002-00987,true,26/02/2026 12:49:38
PMT-00988,hv-892,br-2,u-3,997500,Chuyển khoản,BL-2026-003-00988,true,22/03/2026 12:43:14
PMT-00989,hv-893,br-2,u-4,565000,Chuyển khoản,BL-2026-003-00989,true,14/03/2026 12:55:11
PMT-00990,hv-894,br-2,u-4,282500,Chuyển khoản,BL-2026-003-00990,true,02/03/2026 09:57:03
PMT-00991,hv-895,br-2,u-3,1995000,Chuyển khoản,BL-2026-004-00991,true,10/04/2026 16:22:58
PMT-00992,hv-896,br-2,u-3,365000,Tiền mặt,BL-2026-003-00992,true,15/03/2026 17:03:26
PMT-00993,hv-897,br-2,u-3,1995000,Tiền mặt,BL-2026-002-00993,true,15/02/2026 15:52:26
PMT-00994,hv-898,br-2,u-4,1895000,Tiền mặt,BL-2026-003-00994,true,09/03/2026 12:52:44
PMT-00995,hv-899,br-2,u-3,565000,Chuyển khoản,BL-2026-002-00995,true,05/02/2026 11:27:14
PMT-00996,hv-900,br-2,u-3,282500,Chuyển khoản,BL-2026-002-00996,true,11/02/2026 12:47:30
PMT-00997,hv-900,br-2,u-3,282500,Chuyển khoản,BL-2026-003-00997,true,02/03/2026 12:42:02
PMT-00998,hv-901,br-2,u-4,415000,Chuyển khoản,BL-2026-002-00998,false,11/02/2026 17:11:26
PMT-00999,hv-902,br-2,u-4,565000,Tiền mặt,BL-2026-002-00999,true,18/02/2026 12:49:48
PMT-01000,hv-903,br-2,u-4,1995000,Chuyển khoản,BL-2026-003-01000,true,11/03/2026 08:48:03
PMT-01001,hv-904,br-2,u-3,207500,Tiền mặt,BL-2026-003-01001,true,09/03/2026 15:39:26
PMT-01002,hv-905,br-2,u-4,1695000,Tiền mặt,BL-2026-002-01002,true,13/02/2026 12:51:08
PMT-01003,hv-906,br-2,u-3,282500,Chuyển khoản,BL-2026-003-01003,true,11/03/2026 10:27:48
PMT-01004,hv-906,br-2,u-3,282500,Tiền mặt,BL-2026-004-01004,true,12/04/2026 10:21:30
PMT-01005,hv-907,br-2,u-3,897500,Chuyển khoản,BL-2026-003-01005,true,13/03/2026 11:52:22
PMT-01006,hv-907,br-2,u-3,897500,Tiền mặt,BL-2026-004-01006,false,13/04/2026 11:48:38
PMT-01007,hv-908,br-2,u-4,565000,Tiền mặt,BL-2026-003-01007,true,11/03/2026 14:41:59
PMT-01008,hv-909,br-2,u-3,565000,Tiền mặt,BL-2026-002-01008,true,17/02/2026 17:34:09
PMT-01009,hv-910,br-2,u-3,997500,Chuyển khoản,BL-2026-002-01009,true,21/02/2026 17:24:02
PMT-01010,hv-911,br-2,u-4,1995000,Tiền mặt,BL-2026-003-01010,true,13/03/2026 09:50:19
PMT-01011,hv-912,br-2,u-3,565000,Chuyển khoản,BL-2026-001-01011,true,30/01/2026 16:11:30
PMT-01012,hv-913,br-2,u-3,1795000,Chuyển khoản,BL-2026-003-01012,true,03/03/2026 16:10:15
PMT-01013,hv-914,br-2,u-3,1995000,Chuyển khoản,BL-2026-003-01013,true,16/03/2026 08:12:15
PMT-01014,hv-915,br-2,u-4,997500,Tiền mặt,BL-2026-002-01014,true,03/02/2026 08:53:15
PMT-01015,hv-916,br-2,u-3,1995000,Tiền mặt,BL-2026-003-01015,true,08/03/2026 10:37:43
PMT-01016,hv-917,br-2,u-4,565000,Chuyển khoản,BL-2026-003-01016,true,28/03/2026 12:23:57
PMT-01017,hv-918,br-2,u-4,415000,Chuyển khoản,BL-2026-002-01017,true,20/02/2026 10:07:03
PMT-01018,hv-919,br-3,u-5,415000,Chuyển khoản,BL-2026-002-01018,true,17/02/2026 09:35:37
PMT-01019,hv-920,br-3,u-5,565000,Chuyển khoản,BL-2026-002-01019,false,18/02/2026 14:30:12
PMT-01020,hv-921,br-3,u-6,565000,Chuyển khoản,BL-2026-003-01020,true,21/03/2026 12:35:43
PMT-01021,hv-922,br-3,u-6,1995000,Chuyển khoản,BL-2026-003-01021,true,05/03/2026 14:58:39
PMT-01022,hv-923,br-3,u-5,565000,Tiền mặt,BL-2026-002-01022,true,18/02/2026 17:06:12
PMT-01023,hv-924,br-3,u-6,282500,Chuyển khoản,BL-2026-002-01023,true,12/02/2026 15:22:40
PMT-01024,hv-924,br-3,u-6,282500,Tiền mặt,BL-2026-003-01024,true,12/03/2026 15:21:19
PMT-01025,hv-925,br-3,u-5,415000,Tiền mặt,BL-2026-003-01025,true,09/03/2026 16:19:18
PMT-01026,hv-926,br-3,u-6,565000,Chuyển khoản,BL-2026-002-01026,false,26/02/2026 12:16:15
PMT-01027,hv-927,br-3,u-6,565000,Chuyển khoản,BL-2026-002-01027,true,24/02/2026 15:21:03
PMT-01028,hv-928,br-3,u-5,997500,Tiền mặt,BL-2026-003-01028,false,05/03/2026 11:42:23
PMT-01029,hv-928,br-3,u-5,997500,Tiền mặt,BL-2026-004-01029,false,07/04/2026 11:35:23
PMT-01030,hv-929,br-3,u-6,1795000,Chuyển khoản,BL-2026-002-01030,true,16/02/2026 16:45:23
PMT-01031,hv-931,br-3,u-6,1995000,Tiền mặt,BL-2026-003-01031,true,02/03/2026 15:48:45
PMT-01032,hv-932,br-3,u-5,565000,Tiền mặt,BL-2026-003-01032,true,22/03/2026 17:00:03
PMT-01033,hv-933,br-1,u-1,997500,Tiền mặt,BL-2026-003-01033,false,10/03/2026 09:50:02
PMT-01034,hv-933,br-1,u-1,997500,Tiền mặt,BL-2026-003-01034,true,31/03/2026 09:42:32
PMT-01035,hv-934,br-1,u-2,565000,Tiền mặt,BL-2026-003-01035,true,30/03/2026 08:35:15
PMT-01036,hv-935,br-1,u-2,365000,Chuyển khoản,BL-2026-004-01036,true,01/04/2026 13:11:37
PMT-01037,hv-936,br-1,u-1,365000,Tiền mặt,BL-2026-003-01037,true,21/03/2026 08:48:16
PMT-01038,hv-937,br-1,u-2,565000,Tiền mặt,BL-2026-003-01038,true,19/03/2026 11:18:13
PMT-01039,hv-938,br-1,u-2,997500,Chuyển khoản,BL-2026-003-01039,true,16/03/2026 17:22:49
PMT-01040,hv-939,br-1,u-1,365000,Tiền mặt,BL-2026-004-01040,true,13/04/2026 09:56:05
PMT-01041,hv-940,br-1,u-2,565000,Tiền mặt,BL-2026-003-01041,true,19/03/2026 10:28:46
PMT-01042,hv-941,br-1,u-2,1995000,Tiền mặt,BL-2026-003-01042,true,17/03/2026 09:42:40
PMT-01043,hv-942,br-1,u-1,1995000,Tiền mặt,BL-2026-003-01043,true,24/03/2026 12:21:16
PMT-01044,hv-943,br-1,u-2,207500,Tiền mặt,BL-2026-003-01044,true,15/03/2026 13:49:08
PMT-01045,hv-943,br-1,u-2,207500,Chuyển khoản,BL-2026-004-01045,true,01/04/2026 13:46:59
PMT-01046,hv-944,br-1,u-2,565000,Chuyển khoản,BL-2026-004-01046,true,15/04/2026 12:21:21
PMT-01047,hv-945,br-1,u-2,565000,Chuyển khoản,BL-2026-003-01047,true,29/03/2026 16:54:34
PMT-01048,hv-946,br-1,u-2,565000,Tiền mặt,BL-2026-004-01048,true,03/04/2026 16:26:53
PMT-01049,hv-947,br-1,u-2,415000,Chuyển khoản,BL-2026-003-01049,true,13/03/2026 14:13:22
PMT-01050,hv-948,br-1,u-2,1695000,Tiền mặt,BL-2026-004-01050,true,22/04/2026 10:51:09
PMT-01051,hv-949,br-1,u-2,207500,Chuyển khoản,BL-2026-004-01051,false,14/04/2026 09:01:49
PMT-01052,hv-949,br-1,u-2,207500,Tiền mặt,BL-2026-005-01052,true,14/05/2026 09:00:06
PMT-01053,hv-950,br-1,u-1,1995000,Chuyển khoản,BL-2026-004-01053,true,17/04/2026 10:24:28
PMT-01054,hv-951,br-1,u-1,565000,Chuyển khoản,BL-2026-003-01054,true,28/03/2026 13:19:41
PMT-01055,hv-952,br-1,u-1,1995000,Tiền mặt,BL-2026-003-01055,true,27/03/2026 11:37:45
PMT-01056,hv-953,br-1,u-1,565000,Tiền mặt,BL-2026-003-01056,false,21/03/2026 15:32:45
PMT-01057,hv-954,br-1,u-1,565000,Chuyển khoản,BL-2026-004-01057,false,19/04/2026 13:14:51
PMT-01058,hv-955,br-1,u-1,565000,Tiền mặt,BL-2026-003-01058,true,20/03/2026 16:33:25
PMT-01059,hv-956,br-1,u-1,1995000,Chuyển khoản,BL-2026-003-01059,true,26/03/2026 17:47:09
PMT-01060,hv-957,br-1,u-2,282500,Chuyển khoản,BL-2026-004-01060,true,15/04/2026 17:57:58
PMT-01061,hv-957,br-1,u-2,282500,Chuyển khoản,BL-2026-005-01061,true,10/05/2026 17:50:52
PMT-01062,hv-958,br-1,u-1,565000,Tiền mặt,BL-2026-004-01062,true,19/04/2026 14:19:21
PMT-01063,hv-959,br-1,u-1,365000,Tiền mặt,BL-2026-004-01063,true,12/04/2026 14:47:43
PMT-01064,hv-960,br-1,u-2,1845000,Tiền mặt,BL-2026-004-01064,true,14/04/2026 10:28:15
PMT-01065,hv-961,br-1,u-2,182500,Tiền mặt,BL-2026-004-01065,true,10/04/2026 13:01:58
PMT-01066,hv-961,br-1,u-2,182500,Tiền mặt,BL-2026-005-01066,true,04/05/2026 12:56:00
PMT-01067,hv-962,br-1,u-1,565000,Tiền mặt,BL-2026-004-01067,true,01/04/2026 15:01:07
PMT-01068,hv-963,br-1,u-1,565000,Tiền mặt,BL-2026-003-01068,true,22/03/2026 16:28:48
PMT-01069,hv-964,br-1,u-1,565000,Tiền mặt,BL-2026-004-01069,true,01/04/2026 11:26:45
PMT-01070,hv-965,br-1,u-2,415000,Tiền mặt,BL-2026-003-01070,true,19/03/2026 11:56:21
PMT-01071,hv-966,br-1,u-1,415000,Chuyển khoản,BL-2026-003-01071,true,26/03/2026 13:32:24
PMT-01072,hv-967,br-1,u-1,565000,Tiền mặt,BL-2026-004-01072,true,08/04/2026 11:53:08
PMT-01073,hv-968,br-1,u-1,1995000,Chuyển khoản,BL-2026-004-01073,true,06/04/2026 15:02:59
PMT-01074,hv-969,br-1,u-1,1995000,Tiền mặt,BL-2026-004-01074,true,14/04/2026 17:03:08
PMT-01075,hv-970,br-1,u-2,1795000,Tiền mặt,BL-2026-003-01075,true,26/03/2026 10:39:46
PMT-01076,hv-971,br-1,u-2,365000,Chuyển khoản,BL-2026-004-01076,true,15/04/2026 17:24:02
PMT-01077,hv-972,br-1,u-1,565000,Tiền mặt,BL-2026-004-01077,true,08/04/2026 09:24:54
PMT-01078,hv-973,br-1,u-1,565000,Chuyển khoản,BL-2026-003-01078,false,23/03/2026 13:41:37
PMT-01079,hv-974,br-1,u-2,1995000,Chuyển khoản,BL-2026-004-01079,true,16/04/2026 10:54:47
PMT-01080,hv-975,br-1,u-2,282500,Tiền mặt,BL-2026-004-01080,true,02/04/2026 14:58:11
PMT-01081,hv-975,br-1,u-2,282500,Tiền mặt,BL-2026-004-01081,true,28/04/2026 14:51:37
PMT-01082,hv-976,br-1,u-2,182500,Chuyển khoản,BL-2026-003-01082,true,31/03/2026 11:01:53
PMT-01083,hv-976,br-1,u-2,182500,Tiền mặt,BL-2026-004-01083,true,07/04/2026 10:59:33
PMT-01084,hv-977,br-1,u-2,565000,Chuyển khoản,BL-2026-003-01084,true,21/03/2026 13:36:20
PMT-01085,hv-978,br-1,u-2,565000,Tiền mặt,BL-2026-004-01085,true,13/04/2026 11:45:37
PMT-01086,hv-979,br-1,u-1,415000,Tiền mặt,BL-2026-003-01086,true,29/03/2026 16:50:58
PMT-01087,hv-980,br-1,u-1,565000,Tiền mặt,BL-2026-004-01087,true,14/04/2026 10:32:42
PMT-01088,hv-981,br-1,u-1,415000,Tiền mặt,BL-2026-004-01088,true,03/04/2026 10:44:16
PMT-01089,hv-982,br-1,u-1,207500,Tiền mặt,BL-2026-004-01089,true,07/04/2026 13:02:25
PMT-01090,hv-982,br-1,u-1,207500,Chuyển khoản,BL-2026-004-01090,true,20/04/2026 12:53:59
PMT-01091,hv-983,br-1,u-1,282500,Tiền mặt,BL-2026-004-01091,true,04/04/2026 17:26:17
PMT-01092,hv-983,br-1,u-1,282500,Tiền mặt,BL-2026-005-01092,true,05/05/2026 17:21:51
PMT-01093,hv-984,br-1,u-1,365000,Chuyển khoản,BL-2026-004-01093,true,03/04/2026 14:10:34
PMT-01094,hv-985,br-1,u-1,565000,Tiền mặt,BL-2026-004-01094,true,15/04/2026 09:18:45
PMT-01095,hv-986,br-1,u-2,365000,Tiền mặt,BL-2026-004-01095,true,08/04/2026 14:32:43
PMT-01096,hv-987,br-1,u-2,565000,Tiền mặt,BL-2026-004-01096,true,14/04/2026 16:27:33
PMT-01097,hv-988,br-1,u-1,1995000,Tiền mặt,BL-2026-003-01097,true,25/03/2026 13:19:30
PMT-01098,hv-989,br-1,u-2,365000,Tiền mặt,BL-2026-003-01098,true,19/03/2026 16:52:36
PMT-01099,hv-990,br-1,u-1,565000,Tiền mặt,BL-2026-003-01099,true,20/03/2026 11:06:53
PMT-01100,hv-991,br-1,u-1,207500,Chuyển khoản,BL-2026-004-01100,true,05/04/2026 12:52:05
PMT-01101,hv-991,br-1,u-1,207500,Tiền mặt,BL-2026-004-01101,true,18/04/2026 12:45:38
PMT-01102,hv-992,br-1,u-2,565000,Tiền mặt,BL-2026-003-01102,true,28/03/2026 15:26:12
PMT-01103,hv-993,br-1,u-2,565000,Tiền mặt,BL-2026-004-01103,true,16/04/2026 08:40:00
PMT-01104,hv-994,br-1,u-1,415000,Tiền mặt,BL-2026-004-01104,true,10/04/2026 17:13:43
PMT-01105,hv-995,br-1,u-1,565000,Tiền mặt,BL-2026-003-01105,true,30/03/2026 10:52:11
PMT-01106,hv-996,br-1,u-2,182500,Tiền mặt,BL-2026-003-01106,true,30/03/2026 13:48:57
PMT-01107,hv-996,br-1,u-2,182500,Tiền mặt,BL-2026-004-01107,true,29/04/2026 13:44:25
PMT-01108,hv-997,br-1,u-2,1995000,Chuyển khoản,BL-2026-003-01108,true,13/03/2026 09:32:03
PMT-01109,hv-998,br-1,u-2,415000,Chuyển khoản,BL-2026-004-01109,true,13/04/2026 09:22:16
PMT-01110,hv-999,br-1,u-2,282500,Chuyển khoản,BL-2026-003-01110,true,02/03/2026 17:52:33
PMT-01111,hv-999,br-1,u-2,282500,Chuyển khoản,BL-2026-004-01111,true,01/04/2026 17:44:30
PMT-01112,hv-1000,br-1,u-1,1995000,Chuyển khoản,BL-2026-004-01112,true,08/04/2026 16:46:44
PMT-01113,hv-1001,br-1,u-1,282500,Chuyển khoản,BL-2026-003-01113,true,02/03/2026 14:30:53
PMT-01114,hv-1001,br-1,u-1,282500,Tiền mặt,BL-2026-003-01114,true,12/03/2026 14:26:20
PMT-01115,hv-1002,br-1,u-1,1995000,Chuyển khoản,BL-2026-003-01115,true,03/03/2026 12:03:35
PMT-01116,hv-1003,br-1,u-1,565000,Tiền mặt,BL-2026-004-01116,true,06/04/2026 15:44:04
PMT-01117,hv-1004,br-1,u-1,565000,Tiền mặt,BL-2026-003-01117,true,22/03/2026 09:05:37
PMT-01118,hv-1005,br-1,u-2,415000,Tiền mặt,BL-2026-003-01118,true,19/03/2026 17:26:47
PMT-01119,hv-1006,br-1,u-2,365000,Tiền mặt,BL-2026-003-01119,true,20/03/2026 13:11:30
PMT-01120,hv-1007,br-1,u-1,182500,Chuyển khoản,BL-2026-003-01120,true,15/03/2026 13:20:07
PMT-01121,hv-1007,br-1,u-1,182500,Tiền mặt,BL-2026-003-01121,true,27/03/2026 13:18:36
PMT-01122,hv-1008,br-1,u-2,565000,Tiền mặt,BL-2026-004-01122,true,12/04/2026 10:06:49
PMT-01123,hv-1009,br-1,u-2,565000,Chuyển khoản,BL-2026-003-01123,true,03/03/2026 18:06:44
PMT-01124,hv-1010,br-1,u-2,282500,Tiền mặt,BL-2026-003-01124,true,07/03/2026 10:39:55
PMT-01125,hv-1010,br-1,u-2,282500,Tiền mặt,BL-2026-003-01125,true,31/03/2026 10:37:45
PMT-01126,hv-1011,br-2,u-3,1995000,Tiền mặt,BL-2026-003-01126,true,12/03/2026 12:45:24
PMT-01127,hv-1012,br-2,u-3,565000,Tiền mặt,BL-2026-004-01127,true,27/04/2026 16:50:38
PMT-01128,hv-1013,br-2,u-3,415000,Chuyển khoản,BL-2026-004-01128,false,08/04/2026 14:32:04
PMT-01129,hv-1014,br-2,u-4,565000,Chuyển khoản,BL-2026-003-01129,true,29/03/2026 10:06:52
PMT-01130,hv-1015,br-2,u-4,415000,Chuyển khoản,BL-2026-004-01130,true,07/04/2026 16:30:51
PMT-01131,hv-1016,br-2,u-3,1695000,Tiền mặt,BL-2026-003-01131,true,19/03/2026 09:04:37
PMT-01132,hv-1017,br-2,u-4,415000,Chuyển khoản,BL-2026-004-01132,false,09/04/2026 15:06:28
PMT-01133,hv-1018,br-2,u-3,415000,Tiền mặt,BL-2026-003-01133,true,12/03/2026 17:39:50
PMT-01134,hv-1019,br-2,u-4,1995000,Chuyển khoản,BL-2026-003-01134,true,29/03/2026 11:18:09
PMT-01135,hv-1020,br-2,u-4,997500,Chuyển khoản,BL-2026-004-01135,true,01/04/2026 17:05:07
PMT-01136,hv-1020,br-2,u-4,997500,Chuyển khoản,BL-2026-004-01136,true,18/04/2026 17:01:08
PMT-01137,hv-1021,br-2,u-3,565000,Tiền mặt,BL-2026-004-01137,true,05/04/2026 12:05:55
PMT-01138,hv-1022,br-2,u-3,1995000,Tiền mặt,BL-2026-003-01138,true,21/03/2026 17:39:07
PMT-01139,hv-1023,br-2,u-3,282500,Tiền mặt,BL-2026-004-01139,true,18/04/2026 11:25:23
PMT-01140,hv-1024,br-2,u-3,365000,Chuyển khoản,BL-2026-004-01140,true,13/04/2026 11:43:25
PMT-01141,hv-1025,br-2,u-4,182500,Tiền mặt,BL-2026-003-01141,true,26/03/2026 17:54:30
PMT-01142,hv-1025,br-2,u-4,182500,Tiền mặt,BL-2026-004-01142,true,16/04/2026 17:48:21
PMT-01143,hv-1026,br-2,u-3,282500,Tiền mặt,BL-2026-003-01143,true,31/03/2026 12:18:42
PMT-01144,hv-1026,br-2,u-3,282500,Tiền mặt,BL-2026-004-01144,true,29/04/2026 12:12:18
PMT-01145,hv-1027,br-2,u-4,997500,Tiền mặt,BL-2026-003-01145,true,29/03/2026 13:59:58
PMT-01146,hv-1027,br-2,u-4,997500,Tiền mặt,BL-2026-004-01146,true,16/04/2026 13:56:28
PMT-01147,hv-1028,br-2,u-4,1995000,Tiền mặt,BL-2026-004-01147,false,09/04/2026 12:19:03
PMT-01148,hv-1029,br-2,u-3,565000,Chuyển khoản,BL-2026-004-01148,true,12/04/2026 09:45:33
PMT-01149,hv-1030,br-2,u-4,565000,Chuyển khoản,BL-2026-004-01149,true,26/04/2026 10:06:28
PMT-01150,hv-1031,br-2,u-3,565000,Tiền mặt,BL-2026-003-01150,true,26/03/2026 09:04:46
PMT-01151,hv-1032,br-2,u-4,565000,Tiền mặt,BL-2026-004-01151,true,12/04/2026 11:29:43
PMT-01152,hv-1033,br-2,u-4,565000,Chuyển khoản,BL-2026-003-01152,false,17/03/2026 11:42:43
PMT-01153,hv-1034,br-2,u-4,565000,Chuyển khoản,BL-2026-004-01153,true,02/04/2026 14:25:42
PMT-01154,hv-1035,br-2,u-3,365000,Tiền mặt,BL-2026-004-01154,false,04/04/2026 10:21:07
PMT-01155,hv-1036,br-2,u-3,207500,Tiền mặt,BL-2026-003-01155,true,20/03/2026 08:40:47
PMT-01156,hv-1036,br-2,u-3,207500,Chuyển khoản,BL-2026-004-01156,true,02/04/2026 08:39:05
PMT-01157,hv-1037,br-2,u-3,565000,Tiền mặt,BL-2026-004-01157,true,08/04/2026 08:38:47
PMT-01158,hv-1038,br-2,u-3,565000,Tiền mặt,BL-2026-004-01158,true,14/04/2026 10:24:57
PMT-01159,hv-1039,br-2,u-4,565000,Tiền mặt,BL-2026-003-01159,true,24/03/2026 11:01:57
PMT-01160,hv-1040,br-3,u-6,282500,Chuyển khoản,BL-2026-003-01160,false,17/03/2026 17:45:05
PMT-01161,hv-1041,br-3,u-6,282500,Chuyển khoản,BL-2026-004-01161,false,12/04/2026 10:15:28
PMT-01162,hv-1041,br-3,u-6,282500,Tiền mặt,BL-2026-005-01162,true,03/05/2026 10:12:12
PMT-01163,hv-1042,br-3,u-5,997500,Chuyển khoản,BL-2026-003-01163,true,30/03/2026 13:43:52
PMT-01164,hv-1042,br-3,u-5,997500,Tiền mặt,BL-2026-004-01164,true,24/04/2026 13:37:14
PMT-01165,hv-1043,br-3,u-6,1995000,Tiền mặt,BL-2026-003-01165,true,26/03/2026 17:04:57
PMT-01166,hv-1044,br-3,u-5,565000,Tiền mặt,BL-2026-004-01166,true,12/04/2026 17:11:22
PMT-01167,hv-1045,br-3,u-5,565000,Chuyển khoản,BL-2026-004-01167,true,12/04/2026 08:23:53
PMT-01168,hv-1046,br-3,u-5,415000,Tiền mặt,BL-2026-003-01168,true,28/03/2026 08:40:09
PMT-01169,hv-1048,br-3,u-5,1995000,Chuyển khoản,BL-2026-003-01169,true,26/03/2026 13:15:36
PMT-01170,hv-1049,br-3,u-6,997500,Chuyển khoản,BL-2026-003-01170,false,28/03/2026 11:07:08
PMT-01171,hv-1049,br-3,u-6,997500,Tiền mặt,BL-2026-004-01171,true,21/04/2026 11:01:22
PMT-01172,hv-1050,br-3,u-6,565000,Tiền mặt,BL-2026-004-01172,false,05/04/2026 13:24:27
PMT-01173,hv-1051,br-3,u-6,565000,Tiền mặt,BL-2026-004-01173,false,15/04/2026 08:30:28
PMT-01174,hv-1052,br-3,u-5,415000,Chuyển khoản,BL-2026-004-01174,true,19/04/2026 15:27:30
PMT-01175,hv-1053,br-3,u-5,565000,Tiền mặt,BL-2026-004-01175,true,05/04/2026 10:22:57
PMT-01176,hv-1054,br-3,u-5,365000,Chuyển khoản,BL-2026-004-01176,true,12/04/2026 09:04:52
PMT-01177,hv-1055,br-3,u-6,1795000,Tiền mặt,BL-2026-003-01177,true,29/03/2026 09:14:24
PMT-01178,hv-1056,br-1,u-1,565000,Tiền mặt,BL-2026-005-01178,true,03/05/2026 12:43:56
PMT-01179,hv-1057,br-1,u-1,565000,Tiền mặt,BL-2026-005-01179,true,01/05/2026 14:50:49
PMT-01180,hv-1058,br-1,u-2,997500,Tiền mặt,BL-2026-005-01180,true,09/05/2026 17:45:46
PMT-01181,hv-1059,br-1,u-1,1995000,Tiền mặt,BL-2026-004-01181,true,22/04/2026 14:47:40
PMT-01182,hv-1060,br-1,u-1,1995000,Chuyển khoản,BL-2026-005-01182,true,01/05/2026 09:44:04
PMT-01183,hv-1061,br-1,u-2,565000,Tiền mặt,BL-2026-005-01183,true,07/05/2026 10:48:18
PMT-01184,hv-1062,br-1,u-2,565000,Chuyển khoản,BL-2026-005-01184,true,06/05/2026 11:02:41
PMT-01185,hv-1063,br-1,u-1,1795000,Tiền mặt,BL-2026-005-01185,true,05/05/2026 14:55:11
PMT-01186,hv-1064,br-1,u-1,415000,Chuyển khoản,BL-2026-005-01186,true,09/05/2026 09:47:14
PMT-01187,hv-1065,br-1,u-2,565000,Tiền mặt,BL-2026-004-01187,true,23/04/2026 17:18:15
PMT-01188,hv-1066,br-1,u-2,565000,Tiền mặt,BL-2026-004-01188,true,18/04/2026 09:06:45
PMT-01189,hv-1067,br-1,u-2,1995000,Tiền mặt,BL-2026-005-01189,true,24/05/2026 13:41:11
PMT-01190,hv-1068,br-1,u-1,1995000,Tiền mặt,BL-2026-004-01190,true,10/04/2026 17:31:15
PMT-01191,hv-1069,br-1,u-2,565000,Chuyển khoản,BL-2026-005-01191,true,06/05/2026 16:29:51
PMT-01192,hv-1070,br-1,u-2,565000,Tiền mặt,BL-2026-004-01192,true,16/04/2026 15:22:28
PMT-01193,hv-1071,br-1,u-2,565000,Chuyển khoản,BL-2026-004-01193,true,12/04/2026 13:37:04
PMT-01194,hv-1072,br-1,u-2,565000,Tiền mặt,BL-2026-004-01194,false,22/04/2026 16:09:19
PMT-01195,hv-1073,br-1,u-1,1795000,Tiền mặt,BL-2026-004-01195,true,28/04/2026 09:08:55
PMT-01196,hv-1074,br-1,u-2,365000,Chuyển khoản,BL-2026-005-01196,true,06/05/2026 15:33:00
PMT-01197,hv-1075,br-1,u-2,565000,Chuyển khoản,BL-2026-004-01197,true,27/04/2026 13:34:33
PMT-01198,hv-1076,br-1,u-1,565000,Chuyển khoản,BL-2026-004-01198,true,25/04/2026 09:16:27
PMT-01199,hv-1077,br-1,u-1,1995000,Tiền mặt,BL-2026-005-01199,true,01/05/2026 13:00:59
PMT-01200,hv-1078,br-1,u-2,1995000,Chuyển khoản,BL-2026-004-01200,true,24/04/2026 08:09:22
PMT-01201,hv-1079,br-1,u-1,565000,Tiền mặt,BL-2026-005-01201,true,11/05/2026 12:28:18
PMT-01202,hv-1080,br-1,u-2,415000,Tiền mặt,BL-2026-005-01202,true,06/05/2026 10:55:15
PMT-01203,hv-1081,br-1,u-1,565000,Tiền mặt,BL-2026-005-01203,false,16/05/2026 17:58:36
PMT-01204,hv-1082,br-1,u-2,997500,Chuyển khoản,BL-2026-005-01204,false,04/05/2026 13:05:40
PMT-01205,hv-1082,br-1,u-2,997500,Tiền mặt,BL-2026-005-01205,true,13/05/2026 12:59:36
PMT-01206,hv-1083,br-1,u-1,565000,Tiền mặt,BL-2026-004-01206,true,29/04/2026 10:10:15
